BusinessID,Cuisine,Rating,NumberOfReviews
VSPkVw9gSQx-5v4A6aC_YA,"['Lebanese', 'Halal', 'Sandwiches']",4.5,380
oZL2RilA-P-PgkMU0AdR-Q,['Indian'],3.5,195
321dvWH3DwQE4uaVJX2Kvg,"['Indian', 'Barbeque']",4.0,26
HHkTmzDBE9sGWvtSW9Ne8A,"['Chinese', 'Indian', 'Seafood']",3.5,296
YMMzKiyXHhltXIqy2sMiAA,"['Halal', 'Indian']",4.0,61
pg2NNr7wQeMo5cJoTYPBRQ,"['Sandwiches', 'Burgers', 'Indian']",4.5,57
228DO__YwYmliMx6Q5jTtw,"['Mediterranean', 'Halal', 'Sandwiches']",4.0,502
SxpRklyvo-VHZwzO2IrpXQ,"['Indian', 'Halal']",3.5,64
NdO1fbZL1DGi_WRyV1_sgQ,['Indian'],4.0,9
dgz6m-9WZhahheWVguwfBw,['Indian'],2.0,1
0jqs32xyAioVbz7BBzrO6A,"['Indian', 'Chinese']",4.0,1
CxvXmplrCyvnHIGDrNKRyg,"['Pakistani', 'Indian']",5.0,1
3rZwXDjkyDLAHNSdPUI5WA,"['Bangladeshi', 'Buffets']",5.0,167
hmNxdAbt0tiGm8_vPdXCSA,"['Afghan', 'Seafood']",3.5,176
Bft47FX6dorGwlUypMrG2w,"['Indian', 'Himalayan/Nepalese', 'Bangladeshi']",4.0,91
PAhIveQCsTzi7FNPPQPutA,"['Indian', 'Halal', 'Pakistani']",4.5,14
M1VHR29gMNs3EavDXdE_PA,"['Food Trucks', 'Indian', 'Chinese']",3.5,3
xWUL-j6TQyKQHIfOtetu-Q,"['Vegetarian', 'Korean', 'Vegan']",4.0,1075
yRJfv1ERRieWTX-uHCFDtg,"['Indian', 'American (New)']",3.5,93
0ORwxqRAliQvbYMIND19FQ,"['Indian', 'Halal', 'Delis']",3.5,39
DJSsqXhaP2C4wXG8EPL1bg,['Indian'],3.5,229
yC-GsIbqeQnoVd9LYiOabQ,"['Indian', 'Seafood', 'American (Traditional)']",3.0,192
elLwg1PVFUEnoyKpzMP8DQ,"['Indonesian', 'Vegan']",4.5,102
NDxfIV_QMyXaj4Oa4azXTg,"['Indian', 'Pakistani', 'Desserts']",4.5,21
MVNhVKCIqWXUyhwqWMOnYg,"['Sandwiches', 'Delis', 'Indian']",3.0,13
7CM15wd5d8WC_pHR674YXA,"['Mediterranean', 'Vegetarian', 'Kosher']",4.0,673
VvIzNbkl4PDPzutZdxWCJw,"['Indian', 'Bangladeshi']",4.0,41
zcgPjeIpjYDDVbTar9mfAQ,"['Japanese Curry', 'Vegan', 'Gluten-Free']",4.0,115
oy_FqW6XO8S06pg6nHbhog,"['Ramen', 'Vegan', 'Halal']",4.5,128
eeGh0KSBTBEeHzL3wSbdWg,"['Indian', 'Buffets']",3.5,145
-HYrr7-Bx-RuQO0Bo0F4iw,['Indian'],4.0,17
6lHhC-WND3Vs2DhTnDtgjQ,['Indian'],5.0,8
32163sAKsk3y_HagU9oIUA,"['Middle Eastern', 'Arabian', 'Halal']",4.0,89
MhKxCsST8TfvEmqLtzj2Yw,['Indian'],3.5,29
DTxsUnrcAQO-OXwwypPZjQ,"['Indian', 'Pakistani']",3.5,194
_kaQarBVxm8rHnyeFlCwTQ,"['Cafes', 'Buffets']",4.0,15
MidK0WWI0_1tZL8AuR7Jhw,"['Vegetarian', 'Vegan', 'Gluten-Free']",4.0,1272
V4C5SzWmNkgPMjiCfEZ41g,['Indian'],3.5,89
b8O2Tiz6Xdw25GXCxCm3wg,"['Himalayan/Nepalese', 'Indian']",5.0,8
5iKAeJ8RVrNGRUNy-355jQ,['Indian'],3.5,342
IJg3TdXz8IzKTfcspmr8MQ,"['Vegan', 'Soul Food', 'Kosher']",4.0,987
pv_9QjRf45GRd3pMeKmmKw,"['Halal', 'Indian', 'American (Traditional)']",4.5,9
rp_TaJRjaNmOCb8vJ2S_sw,['Vegan'],4.0,320
ugEZc_Cc4tu71j-yuj9HCQ,['Indian'],4.0,72
XwJwqa89PK-xPSiEXAs_6g,['Indian'],1.5,11
4SK9aWKC-Qwk-cqS2dWbfw,"['Indian', 'Seafood', 'American (Traditional)']",4.0,36
F6gTjIhONOg_6OPkmRKGNQ,"['Indian', 'Buffets']",5.0,1
zBf-m72ATTPTey-_9vu3Yw,"['Vegan', 'Cafes']",4.0,1180
pzVUUB9bXZMK8KvRLOoUWg,['Indian'],3.0,1
cuUmPDEY-1KXzShGdpsqag,"['Turkish', 'Mediterranean', 'Halal']",4.0,536
yb9o5T88FPUXYOzxyXlUcw,"['Indian', 'Vegetarian', 'Vegan']",4.0,226
--IdKkia9zPNgB-rQreyBQ,['Indian'],4.0,26
VMSO12sjs6W415PSogC7PA,['Indian'],3.0,141
1TJOTRt9Ws1vHh-zKNZmsw,['Indian'],3.5,57
ugYhnKrr3Q1TVV15R0EEWQ,"['Turkish', 'Mediterranean', 'Halal']",4.0,389
_oB3M47mlg3dJGKKIYkRIA,['Indian'],2.5,13
Ohi-o00luDtU7TMpVtJHJw,"['Vegetarian', 'Vegan']",4.0,982
x7apQYW3lRYo0D7Fv3q3FQ,['Indian'],4.5,5
sOu_0B7CgxYEzwagOh27Tw,['Indian'],3.5,51
gMgnrr8dJzJJLVH1IbFUZw,"['Grocery', 'Convenience Stores', 'Indian']",4.0,28
1gK-0_lGqjxbwiHWcXXdzg,"['American (New)', 'Bars', 'Vegan']",4.0,370
w5OkGoc_gcA3EA399aV1Jg,"['Indian', 'Vegetarian']",3.5,157
ZrhOYpCBzHYxM6jPQLNerQ,['Indian'],3.5,35
f26O6kd8FCWoCXfQUNWJ2g,['Indian'],3.5,90
Scs2L-4imyt_lorJ6biFKA,"['Cafes', 'Bars', 'Himalayan/Nepalese']",4.5,95
eVZGBIWAmQxiTwVYA0pjWA,"['Halal', 'Indian']",3.0,5
L6DAp6L1ZJKeeDN2PwoOLQ,"['Middle Eastern', 'Food Trucks', 'Halal']",4.5,209
iFhpdc5cI_uiNAZrPlflpQ,"['Vegan', 'Juice Bars & Smoothies', 'Vegetarian']",3.5,117
8dVc3lg1fQn0hYoc6crDcw,['Indian'],4.0,35
R7MDZP5G374JA1-kaR2CLw,"['Indian', 'Vegetarian', 'Coffee & Tea']",4.0,81
TXjvmpAl7otZcuk_7hYZ2g,"['Asian Fusion', 'Indian', 'Halal']",5.0,4
U7QMrNTwRrPJ__0jbb6EYQ,"['Indian', 'Vegetarian']",3.5,272
I2Y3_18dUz0CaSzsx_x7Ag,"['Indian', 'Sri Lankan', 'Vegan']",4.0,108
yVvx0wKmBplFlMd9z10Ytw,"['Indian', 'Desserts']",3.5,250
LpQIn07liSugCw3IIQNyvA,['Indian'],2.0,4
SJ6gBwqF219nV6dAZBt93Q,"['Indian', 'Falafel']",3.5,24
lPvxWBM1ruaUtOr7gI-yrA,['Indian'],4.0,241
z5z6_y69b_ufy73GZUt7Tg,"['Food Trucks', 'Indian']",3.5,12
vwgLem_9f5zJUXI_c0gM8w,"['Street Vendors', 'Halal']",5.0,8
3Y-beEWD9prfpSZXrQjMPg,"['Indian', 'Pakistani']",4.0,3
YRXXIqqaLcWJaL22lnj7mQ,"['Hookah Bars', 'Lounges', 'Indian']",4.5,50
SExVenfR3ScUzIJHdUpxuw,"['Pakistani', 'Indian', 'Halal']",4.5,25
5mOzZ17qU_8ijlP54Q206Q,"['African', 'Halal']",4.5,163
K_s7EXV9Ly5jlxyNZ39QDg,"['Indian', 'Breakfast & Brunch', 'Bangladeshi']",3.5,22
txfjMwfqr0HXNFZTJTkYiA,"['Halal', 'Indian', 'Bangladeshi']",4.0,18
lTKwlr9_vWjNDPbt4I7bog,['Indian'],4.0,105
NHoKf98A1Hi8htHEfeptgw,"['Indian', 'Seafood']",4.0,141
MAjVFhRwxbOsMHLkObzh4Q,['Indian'],3.0,96
2K9dTgbmn3vS9YyFmun1sA,"['Food Trucks', 'Halal', 'Food Stands']",4.0,2
XUYR7XBtPn0cIAn5hCl4Cw,['Indian'],3.5,90
fZOmB4eaVlnf6LIejL2vBg,"['Halal', 'Indian', 'Vegan']",5.0,63
khZwIk7s0AqTk0jy0WPvkw,['Indian'],3.5,71
4Hxhgx2AufLIuhrqyz_7IA,"['Halal', 'Food Trucks']",5.0,12
u_j2PopX_tFfQvrlerjmmA,"['Indian', 'Halal', 'Vegetarian']",3.0,144
v6T5UgEnKdJneY0cO0nSoA,"['Indian', 'Venues & Event Spaces', 'Buffets']",4.5,6
WBJLoLeRSSzRDrzOv5IRng,['Indian'],2.5,3
dzI6MzwKbrhJN5dEeUbX0w,"['Mediterranean', 'Middle Eastern', 'Vegetarian']",4.0,602
til9hZedX5st86EamUudMA,"['Desserts', 'Candy Stores', 'Indian']",3.5,146
pySuU21NBcNpM0mr3_bggg,['Indian'],3.0,178
PZLdVjlGHc9XlvFDdxHcIw,"['Delis', 'Indian', 'American (Traditional)']",3.0,17
idPuFfnCBOTckYzVaYpfBA,"['Indian', 'Kosher']",3.0,124
F3mRjSCTKlA1qj7OiRikiQ,['Indian'],2.5,2
8AM1gGIk6KVb27Q9TYwD9Q,"['Vegetarian', 'Salad', 'Juice Bars & Smoothies']",4.0,432
ArRjkFlv7aIUfxNLvI1bwA,['Pakistani'],3.5,75
XDFrK9kelRfGcQvBN3O1OA,"['Indian', 'Buffets']",3.0,119
E8atCW6l6y1SVeEXbbXzEA,"['Vegetarian', 'Vegan', 'Kosher']",4.0,525
MeyBDyi-wxPm9ytY9Npalw,"['Indian', 'Food Stands']",4.0,1
J4C5Y13rwXQJYR8rKPUDkw,"['Himalayan/Nepalese', 'Indian', 'Japanese']",5.0,3
uwx3yy7Wu5u55EiXRv03aQ,"['Mediterranean', 'Middle Eastern', 'Vegetarian']",4.0,228
JFGHmvKmzW_TP6NjdvoWow,['Indian'],2.5,35
hXqrA_Z3jZ8Q1O6ZehWSwQ,"['Afghan', 'Kebab', 'Halal']",4.5,296
RXGa5YeRxilvUQFmbFPopQ,"['Bars', 'American (Traditional)', 'Indian']",5.0,36
UOaXJyVrr9l1XO7lGaT-bQ,"['Indian', 'Bakeries', 'Pakistani']",4.0,46
hG1H6NRQvWQkr7OeTFqDSw,['Indian'],3.5,98
xEnNFXtMLDF5kZDxfaCJgA,"['Food Stands', 'Middle Eastern', 'Halal']",4.0,9132
qa8OUhoOiOmCYbAAQAj1cA,"['Halal', 'Delis', 'Burgers']",3.5,4
B3_K2kUVbYOU0VaLcj_LTw,"['Thai', 'Asian Fusion', 'Vegetarian']",4.5,2455
KDr72efaFAcQXccdA4yoaw,"['Caribbean', 'Indian']",4.5,15
j0Q-yyxS2WiL3foCJEV4eg,"['Vegetarian', 'Vegan']",4.0,565
CP5zlAOYYne7uhzUC1LyuQ,"['Vegetarian', 'Indian']",4.0,68
qZgRPGUl01ldRuTd6pSOnA,"['Indian', 'Pakistani', 'Bangladeshi']",3.0,237
8wYaKJvVrRUaOwqVrVw-jQ,"['Indian', 'Cocktail Bars']",3.5,3
-jSxoTeK6DXEqtEhlj2YFw,"['Halal', 'Food Stands']",4.0,4
oL3NzwNMn-e02cxGwvsPcw,['Indian'],4.0,1
upaVTWhLsxcu1HXqN8iHVQ,"['Vegan', 'Tapas Bars', 'Cocktail Bars']",4.0,215
c5vz72Q9mAmRs2NZUsWpRQ,['Indian'],4.0,8
0SqFgkdmfNWj9iUQgfghEA,"['Soul Food', 'Food Stands', 'Trinidadian']",4.0,154
tG3ojlIvdbf79RXrO2oGKQ,"['Halal', 'Food Stands', 'Mediterranean']",4.0,34
WbCZW0OBcakQ9oxsLsw8vg,['Indian'],3.5,135
rn6SmSqAYx2kLFIAxytMMQ,"['Japanese', 'Vegetarian', 'Vegan']",4.0,211
C6AAKuzSw-HrP7G47y47TQ,"['Himalayan/Nepalese', 'Indian']",4.0,1
DY3RKjbIT3G8URhVEvQ_UA,['Indian'],4.0,5
RRwz0t3XcaMCSjTWDy3C9A,"['Indian', 'Pakistani', 'Halal']",3.5,58
DodCeSN_hkXCJDoJ0uVxKg,"['American (New)', 'Vegetarian', 'Vegan']",4.0,453
yFub1BhKEP-W-_ZM3_nJoQ,"['Vegan', 'Kosher', 'Chinese']",4.0,294
JtmzTnEDpS03tMytXOPUQw,"['Halal', 'Falafel', 'Breakfast & Brunch']",4.0,37
pKnqJZpCX3xYIURHOnWuig,"['Indian', 'Pakistani', 'Bangladeshi']",3.5,25
ln1QgdpUNy2E4MY_sYv_yQ,"['Indian', 'Soup', 'Seafood']",4.0,14
3VZrUBCmSUt37jMB13-7yQ,"['Middle Eastern', 'Mediterranean', 'Vegetarian']",4.0,346
-DT3bduqJca_u3DGDarUkw,['Indian'],2.5,9
0eRir9RUGAnfKov68kvKVA,"['Indian', 'Pakistani']",2.0,5
EXFJUuKdtnf4eV1IF1drWQ,"['Pakistani', 'Indian']",3.5,59
BYIfW55zHJNKzTvMv6hAZA,"['Street Vendors', 'Bangladeshi', 'Indian']",4.0,8
2KCyOxOM5J9glFSpmLqb9Q,['Indian'],3.0,152
rML0mPoWQHxG8ifHGuI7pQ,"['Pakistani', 'Indian']",3.5,88
oqVG2LsTwvRzgJxId5pqiw,"['Mediterranean', 'Middle Eastern', 'Kebab']",4.0,416
oyRcOkU1wvznOfQ_Wp3IzQ,"['Indian', 'Pakistani']",2.5,20
Q3q5ODGrzCGjTUKaFEWJkw,['Indian'],1.5,5
tdhz1FN3OdTxdDkLljySJA,"['Vegan', 'Food Trucks']",4.0,69
SenZItlZ9eIWNCZ5yB6PdA,['Vegetarian'],4.0,7
y-y2rMiSf5alNXMJTpTuDg,"['Indian', 'Pakistani']",3.5,144
KT8Th7GSEdBiIhkIlqOV5g,"['Himalayan/Nepalese', 'Japanese', 'Indian']",3.0,6
Pl7usBOnUHmpCGWgD4J0Mg,"['Middle Eastern', 'Sandwiches', 'Halal']",3.0,93
KLLRrrPHsA5oQKYwreTI9w,"['Sri Lankan', 'Indian']",4.5,20
bNO0801dOoSSFJuDdTDzYQ,"['Middle Eastern', 'Sandwiches', 'Halal']",4.0,65
S37Fd4Jrwuv6R1DukmlqSQ,['Afghan'],3.5,336
s4nLGFvSINH6SekvC8s9iA,"['Halal', 'Pakistani', 'Steakhouses']",4.5,35
I8X2NYRYHdWrGrxIHZFJ5A,"['Halal', 'Indian', 'Asian Fusion']",2.5,228
Tl62WKPOTpGfhSTcHNKkLQ,"['Street Vendors', 'Halal']",5.0,1
jRN12bcaeb2MjJoe2HmuJQ,"['Indian', 'Halal', 'Pakistani']",3.0,60
QK4oWeb8EItwV5U3YH_R8Q,"['Indian', 'Caribbean', 'American (Traditional)']",3.5,110
-GkhPQ0AVLoIAzPGfQ_SaA,"['Indian', 'Pakistani']",4.5,13
9DceMTrjyVqBgQRqgR6GWw,"['Vegetarian', 'Soul Food', 'Vegan']",4.0,1634
_hEfuDthNKUPSfIoGwobgw,"['Food Trucks', 'Halal']",4.5,7
jKCSGAMyS0KIcS-vKpEuaA,"['Food Stands', 'Middle Eastern', 'Halal']",4.0,102
FdpEdKi4YbTu4t7B0tufIQ,"['Caterers', 'Indian']",4.5,18
sUVRmTS3gwZtdDbjA5TPpA,['Indian'],2.0,8
9MO5UogFuvqAriOA9RlqKA,['Vegetarian'],2.0,1
C-8mGN7lt5rIraO5n-15ug,"['American (New)', 'Breakfast & Brunch', 'Cocktail Bars']",4.0,2319
IOHaEgK1zDvUvB3SfKuGCw,"['American (New)', 'Bars', 'Breakfast & Brunch']",4.0,1211
0yMlU3xbdawYFXmjNc0dhw,"['American (New)', 'Cocktail Bars', 'Wine Bars']",4.5,129
zRXMvxUX_rOliKZPpkWi_g,"['Bars', 'American (Traditional)']",4.5,69
z5hRX3iJ5Ty_S38iG_WY3Q,"['Cocktail Bars', 'American (New)', 'Speakeasies']",4.5,1457
6MgQz0SEOYUih2N5JOa6rg,"['American (Traditional)', 'Cocktail Bars', 'Wine Bars']",4.0,102
_0WFGjXuenlBixOlbSlGeQ,"['American (New)', 'Cocktail Bars']",4.5,10
Rc1lxc5lSKJYd162JHNMfQ,"['American (New)', 'Cocktail Bars']",4.0,2208
sVG1whNWHhlbjP6p027YcA,"['American (New)', 'Bars', 'Breakfast & Brunch']",4.0,969
LHxZgTddXIp_S1sL3nNG9w,"['American (Traditional)', 'Cocktail Bars', 'Salad']",4.0,686
xt4sa64WOrpJvZBDPNPNYg,"['Comfort Food', 'Southern', 'American (Traditional)']",4.0,3606
cCesIqo-LQt0cRlZAnrAZQ,"['American (New)', 'Gluten-Free', 'Breakfast & Brunch']",4.0,2081
xMUZfoyzyJoTfZxrEZus4Q,"['Comfort Food', 'Breakfast & Brunch', 'Bars']",4.0,469
PnGSE8JGbMZKtdHi9go7Kg,"['American (New)', 'Wine Bars', 'Cocktail Bars']",4.0,396
BQRfaq0U75B5EEblBZ2Aqg,"['American (New)', 'Bars']",4.0,41
Xd_l7jtUAZZAAvK8-mI2Jw,"['American (New)', 'Breakfast & Brunch', 'Cocktail Bars']",4.0,786
SaYTVG7wHCMDBofHCgXPaA,"['Cocktail Bars', 'American (New)', 'Breakfast & Brunch']",4.5,1196
unWoFZeSWa0DK1YMekO_Uw,"['Venues & Event Spaces', 'Breakfast & Brunch', 'American (Traditional)']",4.5,562
YigI9naNis2hvBtlkXLTvQ,"['American (New)', 'Breakfast & Brunch']",4.0,560
MctQwL9Mp5X7DJk13VoERg,"['American (New)', 'Breakfast & Brunch']",4.0,1059
0EtZ1xhnXWp4-ysNVwItYA,"['American (New)', 'Cocktail Bars', 'Breakfast & Brunch']",4.0,750
TMzgYJWl-DeKaA3kGcuK8A,"['American (New)', 'Cocktail Bars', 'Wine Bars']",4.5,360
qOp4T7UxfL6MgO41dN3Qlg,"['Burgers', 'American (Traditional)']",4.0,610
Xu8H24NxJJxEE-9wGp_AMA,"['Bars', 'American (New)']",4.5,289
ssGhu4n3emZ9kEPVf371IQ,"['American (New)', 'Breakfast & Brunch', 'Wine Bars']",4.0,1965
x7hsZRd_MyrUgAW91FM9qA,"['American (New)', 'Breakfast & Brunch', 'Burgers']",4.5,337
uoT2_Wrt1noD6kZOID7tUg,"['Breakfast & Brunch', 'American (New)', 'Bars']",4.0,3021
OiSjFh06dsNonI0cPXMSOw,"['American (New)', 'Beer Bar']",4.0,449
Li52Rr6BM4bGNYdpn7H8_w,"['Gastropubs', 'Bars', 'American (New)']",4.0,361
MyQV4i518ZO4CLudtR8gLA,"['American (New)', 'Cocktail Bars']",4.0,469
FJepPR5CYRggxRwAjlqg6A,['American (New)'],4.5,161
qYuWyqWH5zfKJfJ6obuh4g,"['American (New)', 'Cocktail Bars', 'Gastropubs']",4.0,171
eTR6nfHvQzvKX7Dcd6JrfA,"['Bars', 'American (New)']",4.0,561
xkvv0n7jbl4Ra3Vm_jfxaA,"['American (New)', 'Burgers']",4.0,876
6hw4ibsutVoMl_RK0aAJ7Q,"['American (New)', 'French']",4.5,154
wAodpZGSqN8o9337E3Vikg,"['Bars', 'American (New)']",5.0,5
h7zYnCeSzTc15uU4J85NwA,"['Steakhouses', 'American (Traditional)', 'Pizza']",3.0,18
1JE0wPwtsY7hqbJLbu6FbQ,['Bars'],4.5,11
AlStrNBqyH6WB9QGMEtcTw,"['American (New)', 'Steakhouses']",4.0,199
Oq1mej1BYfjcdPKkM_5o8g,"['American (New)', 'Wine Bars', 'Coffee & Tea']",4.0,368
b3x1ORxAm9Wr5108EEe6mA,"['American (Traditional)', 'Cocktail Bars']",4.5,50
M2wnfA4K3DVwuAv0DCPTdQ,"['Mediterranean', 'American (New)', 'Bars']",4.5,299
K9_vumaLO80LXgoPNJJvRQ,['American (New)'],5.0,3
qMHzIYzoHYe55I7L65iEQw,"['Breakfast & Brunch', 'American (New)', 'Wine Bars']",4.0,511
veku2cg2qaV-7MxwhOMBmg,"['Pubs', 'Sports Bars', 'Gastropubs']",4.5,623
u-MUL83NUy2gsbV80WZnAA,"['Breakfast & Brunch', 'American (Traditional)']",4.0,687
FxswnvW4Fat6dFYcQNaE7Q,"['Bars', 'Coffee & Tea', 'Breakfast & Brunch']",4.5,12
VCqNjupCWZ5INzOcyBMJSg,"['Coffee & Tea', 'Breakfast & Brunch', 'American (Traditional)']",4.0,974
fEig4z0y_qCMRLvW7HRuqA,"['Cocktail Bars', 'American (Traditional)']",4.0,339
1LIptXhtDh58vAA-QPFL4w,"['Bars', 'American (New)', 'Breakfast & Brunch']",4.0,1291
yZs_A8r0qDz7Z5bR0C-aiQ,"['Burgers', 'Beer, Wine & Spirits', 'Bars']",4.0,875
7qtIemPU3LlNix8CVWdhwA,"['American (New)', 'Beer Bar', 'Breakfast & Brunch']",4.5,141
MHtbBc2np3sR7jiV9GphNg,"['American (New)', 'Breakfast & Brunch', 'Diners']",4.0,404
AA9wpuJRhkSHUePAiv3otA,"['American (New)', 'Cocktail Bars', 'Salad']",4.5,37
yDKChr-KX1Q1TbxUjaQJ_g,"['British', 'Irish', 'American (Traditional)']",4.0,100
2A2DCuV8cuoUoT3Kt2XTcg,['American (Traditional)'],4.0,113
mHBhUxHgDGjsB1LJl4qW0w,"['Jazz & Blues', 'American (New)', 'Sushi Bars']",4.0,1026
mVN2G1c5bRtAsNlr2Tbx6Q,"['American (New)', 'Whiskey Bars', 'Cocktail Bars']",4.0,300
_du3ilTsbLqBmEY-ZyfqxA,"['Vietnamese', 'Bars']",5.0,9
ePqKbqXFBCbwBaWiN2Jo9w,"['Cocktail Bars', 'American (New)']",4.5,189
JXcYD52B4190gIh6_RSXCg,"['Bars', 'American (New)', 'Breakfast & Brunch']",4.5,746
_Xl_MwD9OPSGX5Qq2Wr7Ug,"['Mediterranean', 'Gastropubs', 'Venues & Event Spaces']",4.5,44
w4cFJhUpjGXqqWBd3BbY4w,"['Breakfast & Brunch', 'Lounges', 'American (Traditional)']",4.0,1968
7Bb_IDWV_zJqpBjAvxuBIA,"['Gastropubs', 'American (Traditional)']",4.0,412
1raNn0l3I4H9PcAJce69Sw,"['American (New)', 'Tapas/Small Plates', 'Breakfast & Brunch']",4.0,570
7NFnAxUjfiYg8QrGsjMJKw,"['American (New)', 'Sandwiches', 'Cocktail Bars']",4.5,31
K_0tNvQd7gyabfJrodf-tw,"['American (New)', 'Cocktail Bars']",5.0,15
MonQfsHY4TOCRwsiFOuWkg,['American (New)'],4.5,11
P7yE1T1TDFIiYgLdEYR3Gw,"['American (New)', 'Venues & Event Spaces']",4.5,84
txSykTj5nbwmpiVNoK_Dyg,"['American (Traditional)', 'Cocktail Bars']",4.5,895
4sC7DjOqRsrvt62ePpdQrQ,['Bars'],5.0,26
51_f1MyuRFpEIpzb57YmEA,"['American (New)', 'Burgers', 'Breakfast & Brunch']",4.0,350
-olla_BldF5Y84I9ezRNdA,"['American (Traditional)', 'Breakfast & Brunch', 'Wine Bars']",4.0,697
uYLIo8FCr9Ug5SFORDdsPA,['Burgers'],4.5,203
fVbUVAiLiGgLA_nxBFxyww,"['Korean', 'American (New)', 'Tapas/Small Plates']",4.5,1130
Ps0cOZevNA1M9M5_z7W3oQ,"['American (New)', 'French']",4.0,629
Bdneg2FELG-GNQnc-zq1YA,"['American (New)', 'Beer, Wine & Spirits']",4.0,17
j3HLOkrjzBjcvYPiIHua1A,"['American (New)', 'Pubs']",4.0,336
QwFHexh9Kt1mUkE77Hd_Iw,"['Sandwiches', 'Salad', 'Comfort Food']",4.5,5
fanlKZzN-fI9LywqQD6EHg,"['American (New)', 'Cocktail Bars', 'Venues & Event Spaces']",4.0,186
veq1Bl1DW3UWMekZJUsG1Q,['American (New)'],4.5,2726
JYNBy2r3LVhJbLHE1bASfg,"['American (New)', 'Breakfast & Brunch', 'Cocktail Bars']",4.0,1480
TaAICUBApAfQG0ATDyspJQ,"['American (New)', 'Bars', 'Pizza']",4.0,176
Phi_yESeDQJduuMDdwX4ZA,"['American (New)', 'Irish Pub']",4.0,452
KfGUOaZobIxU5zVzLdgvdA,"['American (New)', 'Coffee & Tea', 'Cocktail Bars']",4.0,363
IiIzeFqe4tJiHaAWyw7ddg,"['Bars', 'American (New)', 'Breakfast & Brunch']",4.0,343
FST41XVNfiBgJHkutII-3w,['American (New)'],4.0,201
r-EDS_eO70HUgDmOk5_8Qw,"['Cocktail Bars', 'American (New)', 'Breakfast & Brunch']",4.0,480
gJg_Gh2lqrCprDzR6ZP9QQ,"['Bars', 'Tapas/Small Plates', 'Pizza']",4.5,42
BEYmqrP1_TC0nhnTGKkkJg,"['Tapas/Small Plates', 'American (New)', 'Mediterranean']",4.0,434
J3NT61-AH5d5Gu5tFJhYSw,"['American (New)', 'Cocktail Bars', 'Breakfast & Brunch']",4.0,48
PYcL2z9gHj6-ZTlViT9Nqw,"['French', 'American (New)', 'Breakfast & Brunch']",4.0,2080
ohLIPmzTysowInbte9XhMw,"['Gastropubs', 'Pubs', 'Breakfast & Brunch']",4.0,432
3idAtiEXe_XfTcPoZC_DcQ,"['American (Traditional)', 'Beer Bar', 'Bakeries']",4.0,1003
Me4TxTbPPQZQopW1wOGx5g,"['Breakfast & Brunch', 'Mediterranean', 'American (New)']",4.0,1719
JEuIdK9hzci9g_TuwfnZ_w,"['American (New)', 'Cafes', 'Breakfast & Brunch']",4.0,126
WDCA17TmVOAMWgMLHc2E6Q,"['Bars', 'American (New)']",4.0,326
DRitJoNGTkHXZvH_YpLIAw,['American (New)'],4.0,887
Z-hDHjP4Eza6BA4G97tzVA,"['American (Traditional)', 'Soul Food', 'Breakfast & Brunch']",4.0,680
lUQR6cZlHHKXOksH5xOTqA,"['American (Traditional)', 'Wine Bars', 'Sandwiches']",4.0,363
4PeBRQZgHMW80J5YIaT39A,"['American (New)', 'Wine Bars', 'Cocktail Bars']",4.0,147
ZQ-dG0tuqniCmfJ2mptRpQ,"['American (Traditional)', 'Cocktail Bars', 'Breakfast & Brunch']",4.0,74
E2mNgb479B3BCfwi2G_KdQ,"['American (New)', 'Cafes', 'Breakfast & Brunch']",4.0,415
0IwdwNnbro5RLLIlaxyfpQ,"['American (New)', 'Breakfast & Brunch', 'Bars']",4.5,71
tOn-wEQ06ScrgeU5Ljw7Gw,"['American (New)', 'Gastropubs', 'Beer, Wine & Spirits']",4.0,480
FBB7VTxx3gwsXwEUNRt6lg,"['Brasseries', 'Cocktail Bars', 'Modern European']",4.5,6
MDvdfZUvfeH2ItC8cYcHWw,"['Fast Food', 'American (Traditional)']",4.0,7
38YuedP0ItlKbC-ncJ1XCQ,['American (New)'],4.0,393
y6XohzcYjUAQOD8U3NT_yw,"['American (New)', 'Breakfast & Brunch', 'Cocktail Bars']",4.0,411
Ucxhqn56VtC-eYjdNsg7Og,"['American (New)', 'Wine Bars', 'Venues & Event Spaces']",4.0,749
dMhRafXdr765DHe0k-QfaQ,"['American (New)', 'French']",4.0,2859
3004g82RXwKoqaenSqBVEg,"['Pubs', 'American (Traditional)', 'Sports Bars']",4.0,320
c1kKAH9XMPNeaBhvnIP0FQ,"['American (New)', 'Irish Pub']",4.0,332
Z65cd3Z7JvwK8TnSVg-cfA,"['Sports Bars', 'Pubs', 'American (New)']",4.0,764
0BzxIsoRuFvxbMPl-iH70A,"['American (New)', 'Wine Bars', 'Desserts']",4.0,776
fMJQBBesd6IBq8vyL79Wqg,['American (New)'],4.0,38
MfbVI5reXLIIs8Cc2HwgQw,"['Burgers', 'Tacos']",4.5,1498
V_6vz43QxigVJS-afdbtoQ,"['American (New)', 'Bars', 'Breakfast & Brunch']",4.0,321
uq5rHbGtBFwCwPkokIkKvQ,"['American (New)', 'Cocktail Bars']",4.5,80
eGfpa9r0aGtN3V8ZwgaOEw,"['Bars', 'American (Traditional)', 'Breakfast & Brunch']",4.0,306
_LJFf9YqpYxvExTvVxb7Rw,['American (New)'],4.5,925
ywAq9nvr9jX1S7-_HjA5ng,['American (New)'],4.0,139
